"ID","Effect","EffectAmplitude","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectUnk_320","EffectChainAmplitude","EffectChaintargets","EffectDieSides","EffectItemType","EffectMechanic","EffectMiscValue","EffectMiscValueB","EffectPointsPerCombo","EffectRadiusIndex","EffectRadiusMaxIndex","EffectRealPointsPerLevel","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","EffectTriggerSpell","ImplicitTargetA","ImplicitTargetB","EffectSpellId","EffectIndex","Field26"
"22569","6","2.2","8","1000","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","32791","0","0"
"22570","6","2.2","8","1000","70","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","32792","0","0"
"22571","6","0","189","0","8","0","1","0","0","0","0","1792","0","0","0","0","0","0","0","0","0","1","0","32793","0","0"
"22572","6","0","189","0","11","0","1","0","0","0","0","1792","0","0","0","0","0","0","0","0","0","1","0","32794","0","0"
"22573","6","0","189","0","14","0","1","0","0","0","0","1792","0","0","0","0","0","0","0","0","0","1","0","32795","0","0"
"22574","36","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32796","0","0","32797","0","0"
"22578","24","0","0","0","1","0","1","0","0","25880","0","0","0","0","0","0","0","0","0","0","0","1","0","32801","0","0"
"22579","28","99999","0","0","1","0","1","0","0","0","0","18734","61","0","15","0","0","0","0","0","0","32","0","32802","0","0"
"22580","28","99999","0","0","1","0","1","0","0","0","0","18735","61","0","15","0","0","0","0","0","0","32","0","32803","0","0"
"22581","28","99999","0","0","1","0","1","0","0","0","0","18736","61","0","15","0","0","0","0","0","0","32","0","32804","0","0"
"22582","28","99999","0","0","1","0","1","0","0","0","0","18737","61","0","15","0","0","0","0","0","0","32","0","32805","0","0"
"22583","28","99999","0","0","1","0","1","0","0","0","0","18738","61","0","15","0","0","0","0","0","0","32","0","32806","0","0"
"22584","24","0","0","0","1","0","1","0","0","25881","0","0","0","0","0","0","0","0","0","0","0","1","0","32807","0","0"
"22585","24","0","0","0","1","0","1","0","0","25882","0","0","0","0","0","0","0","0","0","0","0","1","0","32808","0","0"
"22586","24","0","0","0","1","0","1","0","0","25883","0","0","0","0","0","0","0","0","0","0","0","1","0","32809","0","0"
"22587","24","0","0","0","1","0","1","0","0","25884","0","0","0","0","0","0","0","0","0","0","0","1","0","32810","0","0"
"22588","6","0","18","0","300","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32811","0","0"
"22589","27","0","0","0","0","0","1","0","0","0","0","0","0","0","16","0","0","0","0","0","0","88","0","32812","0","0"
"22590","6","0","56","0","0","0","1","0","0","0","0","1412","0","0","0","0","0","0","0","0","0","1","0","32813","0","0"
"22591","24","0","0","0","3","0","1","0","0","25886","0","0","0","0","0","0","0","0","0","0","0","1","0","32814","0","0"
"22592","6","0","56","0","0","0","1","0","0","0","0","18739","0","0","0","0","0","0","0","0","0","1","0","32816","0","0"
"22593","6","0","56","0","0","0","1","0","0","0","0","18740","0","0","0","0","0","0","0","0","0","1","0","32817","0","0"
"22594","6","0","56","0","0","0","1","0","0","0","0","18741","0","0","0","0","0","0","0","0","0","1","0","32818","0","0"
"22595","6","0","56","0","0","0","1","0","0","0","0","18742","0","0","0","0","0","0","0","0","0","1","0","32819","0","0"
"22596","6","0","56","0","0","0","1","0","0","0","0","1933","0","0","0","0","0","0","0","0","0","1","0","32820","0","0"
"22597","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32826","0","0"
"22600","128","0","83","0","75","0","1","0","0","0","0","126","0","0","9","0","0","0","0","0","0","1","0","32828","1","0"
"22599","128","0","83","0","2000","0","1","0","0","0","0","1","0","0","9","0","0","0","0","0","0","1","0","32828","0","0"
"22603","6","0","61","0","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","32829","2","0"
"22602","6","0","31","0","40","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","32829","1","0"
"22601","6","0","138","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","32829","0","0"
"22605","6","0","77","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","32830","1","0"
"22604","6","0","6","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32830","0","0"
"22608","67","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","32831","2","0"
"22607","6","0","61","0","50","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","32831","1","0"
"22606","6","0","79","0","50","1","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","25","0","32831","0","0"
"22611","6","0","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32832","2","0"
"22610","6","0","18","0","5000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32832","1","0"
"22609","6","0","39","0","1","1","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","1","0","32832","0","0"
"22612","33","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","32834","0","0"
"22613","125","0","0","0","-90","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32835","0","0"
"22614","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","18803","1","0","32837","0","0"
"22615","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","32838","0","0"
"22616","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32839","0","0"
"22617","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32840","0","0"
"22618","6","0","10","0","-2","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","1","0","32842","0","0"
"22619","6","0","42","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32845","1","0","32844","0","0"
"22620","10","0","0","0","39","0","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32845","0","0"
"22622","68","0","0","0","0","0","1","0","0","0","26","0","0","0","0","0","0","0","0","0","0","6","0","32846","1","0"
"22621","2","0","0","0","275","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32846","0","0"
"22623","30","0","0","0","300","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32848","0","0"
"22626","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32849","2","0"
"22625","98","0","0","0","75","0","1","0","0","0","0","75","0","0","29","0","0","0","0","0","0","22","15","32849","1","0"
"22624","58","0","0","0","150","1","1","0","0","0","0","0","0","0","29","0","0","0","0","0","0","22","15","32849","0","0"
"22630","28","0","0","0","1","0","1","0","0","0","0","18498","64","0","26","0","0","0","0","0","0","32","0","32853","0","0"
"22631","28","0","0","0","1","0","1","0","0","0","0","18499","64","0","26","0","0","0","0","0","0","32","0","32854","0","0"
"22632","28","0","0","0","1","0","1","0","0","0","0","18500","64","0","26","0","0","0","0","0","0","32","0","32855","0","0"
"22633","28","0","0","0","1","0","1","0","0","0","0","18501","64","0","26","0","0","0","0","0","0","32","0","32856","0","0"
"22634","28","0","0","0","1","0","1","0","0","0","0","18503","64","0","26","0","0","0","0","0","0","32","0","32857","0","0"
"22635","6","0","115","0","-345","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","6","0","32858","0","0"
"22636","6","0","26","0","0","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","22","15","32859","0","0"
"22638","6","0","87","0","10","0","1","0","0","0","0","32","0","0","0","0","0","0","0","0","0","6","0","32860","1","0"
"22637","2","0","0","0","739","1","1","0","261","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32860","0","0"
"22639","6","0","43","0","8","1","1","0","0","0","0","0","0","0","0","0","8","0","0","0","0","1","0","32861","0","0"
"22640","6","1","3","1000","18","0.1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32862","0","0"
"22642","6","0","4","0","2500","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32863","1","0"
"22641","6","0","3","3000","250","0.167","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32863","0","0"
"22643","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32864","0","0"
"22644","2","0","0","0","1","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","53","16","32865","0","0"
"22645","24","0","0","0","1","0","1","0","0","25896","0","0","0","0","0","0","0","0","0","0","0","1","0","32866","0","0"
"22646","24","0","0","0","1","0","1","0","0","25897","0","0","0","0","0","0","0","0","0","0","0","1","0","32867","0","0"
"22647","24","0","0","0","1","0","1","0","0","25898","0","0","0","0","0","0","0","0","0","0","0","1","0","32868","0","0"
"22648","24","0","0","0","1","0","1","0","0","25899","0","0","0","0","0","0","0","0","0","0","0","1","0","32869","0","0"
"22649","24","0","0","0","1","0","1","0","0","25901","0","0","0","0","0","0","0","0","0","0","0","1","0","32870","0","0"
"22650","24","0","0","0","1","0","1","0","0","25890","0","0","0","0","0","0","0","0","0","0","0","1","0","32871","0","0"
"22651","24","0","0","0","1","0","1","0","0","25893","0","0","0","0","0","0","0","0","0","0","0","1","0","32872","0","0"
"22652","24","0","0","0","1","0","1","0","0","25894","0","0","0","0","0","0","0","0","0","0","0","1","0","32873","0","0"
"22653","24","0","0","0","1","0","1","0","0","25895","0","0","0","0","0","0","0","0","0","0","0","1","0","32874","0","0"
"22654","6","0","42","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32886","1","0","32885","0","0"
"22656","6","0","61","0","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32886","1","0"
"22655","6","0","138","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32886","0","0"
"22659","98","0","0","0","95","0","1","0","0","0","0","95","0","0","13","0","0","0","0","0","0","22","15","32888","0","0"
"22660","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32889","0","0"
"22661","6","0","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","32890","0","0"
"22665","6","0","189","0","8","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","32894","0","0"
"22666","35","0","23","4000","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0","32896","1","0","32895","0","0"
"22667","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","32896","0","0"
"22668","62","1","0","0","45","1","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32897","0","0"
"22669","6","0","42","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32897","1","0","32898","0","0"
"22670","61","0","0","0","0","0","1","0","0","0","0","12018","0","0","0","0","0","0","0","0","0","0","0","32899","0","0"
"22671","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","17014","1","0","32900","0","0"
"22672","6","0","3","3000","6","0","1","0","0","0","15","0","0","0","0","0","6","0","0","0","0","6","0","32901","0","0"
"22674","2","1","0","0","23","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32902","1","0"
"22673","6","0","3","5000","2","0.5","1","0","0","0","0","0","0","0","0","0","0.8","0","0","0","0","6","0","32902","0","0"
"22677","6","0","80","0","-10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32903","2","0"
"22676","6","1","3","3000","4","0.1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32903","1","0"
"22675","2","0","0","0","22","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32903","0","0"
"22678","6","0","25","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32904","0","0"
"22679","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32905","0","0"
"22680","31","0","0","0","110","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32906","0","0"
"22682","58","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32907","1","0"
"22681","98","0","0","0","50","0","1","0","0","0","0","75","0","0","14","0","0","0","0","0","0","22","15","32907","0","0"
"22684","31","0","0","0","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32908","1","0"
"22683","6","0","33","0","-30","0","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","6","0","32908","0","0"
"22685","58","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1.2","0","0","0","0","6","0","32909","0","0"
"22687","19","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32910","1","0"
"22686","6","0","99","0","50","0","1","0","0","0","0","0","0","0","0","0","8.3","0","0","0","0","1","0","32910","0","0"
"22688","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","38229","22","30","32911","0","0"
"22689","6","0","42","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","32910","1","0","32912","0","0"
"22690","6","0","60","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32913","0","0"
"22692","2","0","0","0","8","1","1","0","2","0","0","0","0","0","9","0","0","0","0","0","0","24","0","32914","1","0"
"22691","98","0","0","0","50","1","1","0","0","0","0","90","0","0","9","0","0","0","0","0","0","24","0","32914","0","0"
"22693","58","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","4.5","0","0","0","0","6","0","32915","0","0"
"22694","31","0","0","0","110","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32916","0","0"
"22695","2","0","0","0","427","0.429","1","0","45","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32917","0","0"
"22696","6","0","166","0","-10","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","22","15","32918","0","0"
"22697","58","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","6","0","32919","0","0"
"22700","6","0","77","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","32920","2","0"
"22699","6","0","77","0","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0","1","0","32920","1","0"
"22698","5","0","0","0","0","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","1","65","32920","0","0"
"22702","6","0","33","0","-25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32921","1","0"
"22701","6","0","193","0","-25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32921","0","0"
"22704","6","0","33","0","-25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32922","1","0"
"22703","6","0","193","0","-25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32922","0","0"
"22705","6","0","72","0","-5","1","1","0","0","0","0","127","127","0","0","0","0","0","0","0","0","21","0","32924","0","0"
"22707","6","0","135","0","102","1","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","32925","1","0"
"22706","6","0","13","0","102","1","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","32925","0","0"
"22708","6","0","152","0","-10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","32926","0","0"
"22710","6","0","124","0","172","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32927","1","0"
"22709","6","0","99","0","172","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32927","0","0"
"22711","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","32928","0","0"
"22712","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","32929","0","0"
"22713","6","0","23","1000","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","32941","22","38","32930","0","0"
"22714","6","0","149","0","30","0","1","0","0","0","0","127","15","0","0","0","0","0","0","0","0","1","0","32931","0","0"
"22716","6","0","15","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32932","1","0"
"22715","6","2","134","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","32932","0","0"
"22717","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","32933","0","0"
"22718","6","0","23","4000","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0","32933","1","0","32934","0","0"
"22720","2","1","0","0","23","1","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","6","0","32935","1","0"
"22719","98","0","0","0","75","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","0","6","0","32935","0","0"
"22721","6","0","79","0","10","0","1","0","0","0","0","64","0","0","0","0","0","0","0","0","0","1","0","32936","1","0"
